0.499986931896888,0.0118632240055827
0.566746207854279,0.0376831821353804
0.634087014400179,0.0976971388695046
0.685151934122821,0.194696441032798
0.71375452700872,0.284019539427774
0.726090816346978,0.402651779483601
0.730988741393565,0.479413817166783
0.729004567737641,0.568736915561759
0.70640284780103,0.67271458478716
0.698787628513904,0.772505233775297
0.653115914945815,0.855547801814375
0.591246723173145,0.912770411723657
0.565629320641592,0.932309839497558
0.518121538586188,0.986043265875785
