0.493114416469992,0.0167480809490579
0.426910534894885,0.0460572226099094
0.365056153639075,0.0914166085136079
0.321903970351088,0.156315422191207
0.286882325216299,0.208653175157013
0.270534128222485,0.303558967201675
0.278512205172704,0.413119330076762
0.302115813014611,0.506629448709002
0.336971057636433,0.587578506629449
0.429218797508,0.697138869504536
0.5009326269588,0.754361479413817
0.536413833719714,0.833914863921842
0.54692102422565,0.917655268667132
0.543738069910867,0.967201674808095
