0.498731522791208,0.0174459176552688
0.479939590515345,0.0697836706210745
0.482351962349924,0.137473831123517
0.496594887932304,0.228890439637125
0.525212291335064,0.306350314026518
0.611916106262845,0.356594556873692
0.674882147490097,0.42079553384508
0.720347385029007,0.503140265177948
0.717054658648079,0.640614096301465
0.693866180881714,0.714584787159805
0.623209996576157,0.810188415910677
0.561331221527871,0.875087229588276
0.544438955841137,0.905792044661549
0.543088585186173,0.987438939288207
