0.509343258122044,0.0174459176552688
0.569865564067247,0.0390788555478019
0.63598493857556,0.0774598743893929
0.716430003319298,0.140963014654571
0.748186800693132,0.203768318213538
0.773622120987984,0.330076762037683
0.767883045704384,0.427076064200977
0.758961016106002,0.573621772505234
0.749437418161005,0.702023726448011
0.670686415184091,0.781577110956036
0.606340382268152,0.82274947662247
0.547593160329072,0.879274249825541
0.515685644166007,0.937194696441033
0.499412370963372,0.97208653175157
