0.497491795409263,0.0104675505931613
0.55048251792726,0.0648988136775994
0.620959233616737,0.113049546406141
0.672673638064074,0.189811584089323
0.702552549020633,0.256803907885555
0.72681522486285,0.322400558269365
0.750437999255989,0.400558269364969
0.749706621085123,0.48639218422889
0.742124507659215,0.559665038381019
0.726437992286334,0.624563852058618
0.690744211048123,0.715282623866015
0.648861376175803,0.763433356594557
0.613204185626306,0.824842986741103
0.579451888907184,0.860432658757851
0.551913039614648,0.919050942079553
0.535604046930172,0.982554082344731
