0.500609409208483,0.0132588974180042
0.601093103265022,0.0258199581297977
0.71148590430838,0.101186322400558
0.760085308577119,0.173063503140265
0.794922257854584,0.268667131891137
0.814778804930683,0.363572923935799
0.819013305942589,0.471737613398465
0.793905123828989,0.583391486392184
0.783113919882074,0.727145847871598
0.755528896625206,0.82274947662247
0.722344191184606,0.903698534542917
0.683594651835241,0.942079553384508
0.62551869479271,0.960921144452198
0.577451162320651,0.96301465457083
0.518764053655889,0.971388695045359
