0.511227242987438,0.00837404047452896
0.563646018192542,0.0209351011863223
0.638508824890032,0.0558269364968598
0.70522976774496,0.11235170969993
0.766278718245599,0.212142358688067
0.796144561099045,0.28960223307746
0.810401425991412,0.369853454291696
0.810914131236861,0.459176552686671
0.805164601470772,0.564549895324494
0.799450791186523,0.641311933007676
0.756873168832052,0.745987438939288
0.693121734607735,0.810886252616888
0.618782087638185,0.856943475226797
0.571896782894376,0.912072575017446
0.533734872581639,0.979762735519888
